Date,USGG10YR Index  (L3),CWB US Equity  (R1),SPX Index  (R1),I10529 Index  (R1),VIX Index  (R1)
24-04-2019,2.5181,46.2609,2927.25,190.1134,13.14
25-04-2019,2.5325,46.3306,2926.1699,190.0045,13.25
26-04-2019,2.4982,46.4699,2939.8799,190.303,12.73
29-04-2019,2.5252,46.5221,2943.03,190.2489,13.11
30-04-2019,2.5018,46.5743,2945.8301,190.4862,13.12
01-05-2019,2.4999,46.4421,2923.73,190.3653,14.8
02-05-2019,2.5414,46.4596,2917.52,189.9928,14.42
03-05-2019,2.525,46.9477,2945.6399,190.1525,12.87
06-05-2019,2.4692,46.5729,2932.47,190.3766,15.44
07-05-2019,2.4566,45.9714,2884.05,190.5982,19.32
08-05-2019,2.4835,45.8581,2879.4199,190.4265,19.4
09-05-2019,2.4423,45.7797,2870.72,190.5118,19.1
10-05-2019,2.4672,45.7448,2881.3999,190.5366,16.04
13-05-2019,2.4015,44.7947,2811.8701,190.8494,20.55
14-05-2019,2.4104,45.2915,2834.4099,190.8204,18.06
15-05-2019,2.3732,45.4484,2850.96,191.0823,16.44
16-05-2019,2.3944,45.6228,2876.3201,190.9257,15.29
17-05-2019,2.3909,45.309,2859.53,190.9538,15.96
20-05-2019,2.4157,44.7511,2840.23,190.7944,16.31
21-05-2019,2.4264,45.1172,2864.3601,190.6209,14.95
22-05-2019,2.382,44.9341,2856.27,190.8084,14.75
23-05-2019,2.3185,44.6378,2822.24,191.2642,16.92
24-05-2019,2.3202,44.5942,2826.0601,191.0315,15.85
27-05-2019,2.3202,44.5942,2826.0601,191.0315,15.85
28-05-2019,2.2658,44.5158,2802.3899,191.3782,17.5
29-05-2019,2.2605,44.3153,2783.02,191.3824,17.9
30-05-2019,2.2133,44.4547,2788.8601,191.4959,17.3
31-05-2019,2.1246,44.0538,2752.0601,192.0011,18.71
03-06-2019,2.071,44.0176,2744.45,192.5592,18.86
04-06-2019,2.1296,44.5501,2803.27,192.4589,16.97
05-06-2019,2.1348,44.7073,2826.1499,192.6788,16.09
06-06-2019,2.1174,44.9081,2843.49,192.549,15.93
07-06-2019,2.0809,45.2223,2873.3401,192.8261,16.3
10-06-2019,2.1484,45.5104,2886.73,192.6479,15.94
11-06-2019,2.1431,45.4319,2885.72,192.7,15.99
12-06-2019,2.1205,45.3882,2879.8401,192.8482,15.91
13-06-2019,2.0945,45.4755,2891.6399,193.2105,15.82
14-06-2019,2.0804,45.2835,2886.98,193.0984,15.28
17-06-2019,2.0942,45.3969,2889.6699,193.1561,15.35
18-06-2019,2.0595,45.7461,2917.75,193.3723,15.15
19-06-2019,2.0233,45.9906,2926.46,193.9084,14.33
20-06-2019,2.0284,46.1477,2954.1799,194.3658,14.75
21-06-2019,2.054,45.9557,2950.46,194.0863,15.4
24-06-2019,2.0143,45.9295,2945.3501,194.5692,15.26
25-06-2019,1.985,45.5628,2917.3799,194.6162,16.28
26-06-2019,2.0468,45.7287,2913.78,194.2291,16.21
27-06-2019,2.014,45.9993,2924.9199,194.5801,15.82
28-06-2019,2.0051,46.1565,2941.76,194.7696,15.08
30-06-2019,2.0051,46.1565,2941.76,194.7696,15.08
01-07-2019,2.024,46.5253,2964.3301,194.6779,14.06
02-07-2019,1.974,46.5865,2973.01,194.9851,12.93
03-07-2019,1.9498,46.674,2995.8201,195.0668,12.57
04-07-2019,1.9498,46.674,2995.8201,195.0668,12.57
05-07-2019,2.0338,46.744,2990.4099,194.4274,13.28
08-07-2019,2.0476,46.6128,2975.95,194.4438,13.96
09-07-2019,2.0648,46.849,2979.6299,194.2587,14.09
10-07-2019,2.0613,46.919,2993.0701,194.589,13.03
11-07-2019,2.1378,46.884,2999.9099,194.3965,12.93
12-07-2019,2.1219,47.0414,3013.77,194.5376,12.39
15-07-2019,2.0887,47.0852,3014.3,194.6722,12.68
16-07-2019,2.1026,46.9015,3004.04,194.4841,12.86
17-07-2019,2.0451,46.7965,2984.4199,194.8048,13.97
18-07-2019,2.0242,46.9365,2995.1101,195.0982,13.53
19-07-2019,2.0552,46.8577,2976.6101,195.0323,14.45
22-07-2019,2.0464,46.9102,2985.03,195.1666,13.53
23-07-2019,2.0812,47.1814,3005.47,195.1034,12.61
24-07-2019,2.0428,47.4089,3019.5601,195.2006,12.07
25-07-2019,2.081,47.1814,3003.6699,195.0649,12.74
26-07-2019,2.0703,47.3826,3025.8601,195.0479,12.16
29-07-2019,2.065,47.2252,3020.97,195.2679,12.83
30-07-2019,2.058,47.1727,3013.1799,195.1582,13.94
31-07-2019,2.0144,46.919,2980.3799,195.1108,16.12
01-08-2019,1.8935,46.7007,2953.5601,196.1015,17.87
02-08-2019,1.8452,46.2714,2932.05,196.0084,17.61
05-08-2019,1.7075,45.439,2844.74,196.5713,24.59
06-08-2019,1.7023,45.6317,2881.77,196.534,20.17
07-08-2019,1.7342,45.842,2883.98,196.633,19.49
08-08-2019,1.7172,46.4729,2938.0901,196.5037,16.91
09-08-2019,1.7447,46.2538,2918.6499,196.3071,17.97
12-08-2019,1.6454,45.8771,2883.75,196.7517,21.09
13-08-2019,1.7035,46.2538,2926.3201,196.2437,17.52
14-08-2019,1.5792,45.5091,2840.6001,196.5532,22.1
15-08-2019,1.5269,45.5529,2847.6001,196.9025,21.18
16-08-2019,1.5538,45.9121,2888.6799,197.0047,18.47
19-08-2019,1.6063,46.1049,2923.6499,196.8649,16.88
20-08-2019,1.5555,46.1837,2900.51,197.1216,17.5
21-08-2019,1.5893,46.2451,2924.4299,197.075,15.8
22-08-2019,1.6131,46.2013,2922.95,196.9984,16.68
23-08-2019,1.5351,45.7194,2847.1101,197.488,19.87
26-08-2019,1.5351,45.8508,2878.3799,197.3801,19.32
27-08-2019,1.4711,45.8683,2869.1599,197.6428,20.31
28-08-2019,1.4794,45.9121,2887.9399,197.7407,19.35
29-08-2019,1.4945,46.2714,2924.5801,197.5202,17.88
30-08-2019,1.4961,46.1662,2926.46,197.6665,18.98
31-08-2019,1.4961,46.1662,2926.46,197.6665,18.98
02-09-2019,1.4961,46.1662,2926.46,197.6665,18.98
03-09-2019,1.4573,45.9599,2906.27,197.9848,19.66
04-09-2019,1.4657,46.2232,2937.78,198.2159,17.33
05-09-2019,1.5586,46.3724,2976,197.5316,16.27
06-09-2019,1.5602,46.4163,2978.71,197.6958,15
09-09-2019,1.6438,46.2846,2978.4299,197.4182,15.27
10-09-2019,1.7316,46.232,2979.3899,196.8329,15.2
11-09-2019,1.7385,46.5391,3000.9299,196.7277,14.61
12-09-2019,1.7715,46.6532,3009.5701,196.4681,14.22
13-09-2019,1.8958,46.6532,3007.3899,195.9696,13.74
16-09-2019,1.8467,46.6971,2997.96,196.3207,14.67
17-09-2019,1.8013,46.7761,3005.7,196.5784,14.44
18-09-2019,1.7961,46.6971,3006.73,196.6753,13.95
19-09-2019,1.784,46.7059,3006.79,196.8014,14.05
20-09-2019,1.7215,46.6006,2992.0701,196.9634,15.32
23-09-2019,1.7267,46.6181,2991.78,197.3615,14.91
24-09-2019,1.6456,46.1179,2966.6001,197.8092,17.05
25-09-2019,1.7372,46.2407,2984.8701,197.1871,15.96
26-09-2019,1.6921,46.1442,2977.6201,197.4561,16.07
27-09-2019,1.6801,45.7493,2961.79,197.6158,17.22
30-09-2019,1.6646,46.0301,2976.74,197.6982,16.24
01-10-2019,1.6353,45.7322,2940.25,198.0512,18.56
02-10-2019,1.5992,45.4245,2887.6101,198.3871,20.56
03-10-2019,1.5341,45.6619,2910.6299,198.9199,19.12
04-10-2019,1.529,46.0752,2952.01,199.0387,17.04
07-10-2019,1.558,46.0664,2938.79,198.7319,17.86
08-10-2019,1.5289,45.53,2893.0601,198.8588,20.28
09-10-2019,1.5836,45.741,2919.3999,198.5881,18.64
10-10-2019,1.6681,45.829,2938.1299,198.1991,17.57
11-10-2019,1.729,46.3478,2970.27,197.7468,15.58
14-10-2019,1.729,46.3478,2966.1499,197.7468,14.57
15-10-2019,1.771,46.6115,2995.6799,197.8084,13.54
16-10-2019,1.7395,46.3917,2989.6899,198.0723,13.68
17-10-2019,1.7518,46.55,2997.95,198.0865,13.79
18-10-2019,1.7536,46.3038,2986.2,198.2949,14.25
21-10-2019,1.7993,46.4181,3006.72,198.1838,14
22-10-2019,1.7607,46.2862,2995.99,198.3529,14.46
23-10-2019,1.7642,46.2246,3004.52,198.3887,14.01
24-10-2019,1.766,46.4796,3010.29,198.3877,13.71
25-10-2019,1.7943,46.7434,3022.55,198.2189,12.65
28-10-2019,1.842,46.9193,3039.4199,198.1246,13.11
29-10-2019,1.8385,46.7698,3036.8899,198.1919,13.2
30-10-2019,1.7715,46.9369,3046.77,198.2971,12.33
31-10-2019,1.691,46.8226,3037.5601,198.9282,13.22
01-11-2019,1.7103,47.1166,3066.9099,198.788,12.3
04-11-2019,1.777,47.2839,3078.27,198.6282,12.83
05-11-2019,1.8584,47.1694,3074.6201,198.2894,13.1
06-11-2019,1.8283,46.9668,3076.78,198.6064,12.62
07-11-2019,1.9173,47.0989,3085.1799,198.0377,12.73
08-11-2019,1.9417,47.2487,3093.0801,198.0902,12.07
11-11-2019,1.9417,47.3279,3087.01,198.0902,12.69
12-11-2019,1.9347,47.3191,3091.8401,198.2719,12.68
13-11-2019,1.886,47.2663,3094.04,198.5122,13
14-11-2019,1.8186,47.2663,3096.6299,198.802,13.05
15-11-2019,1.8308,47.5657,3120.46,198.6716,12.05
18-11-2019,1.8153,47.6009,3122.03,198.8865,12.46
19-11-2019,1.7826,47.7683,3120.1799,198.9088,12.86
20-11-2019,1.7449,47.6802,3108.46,199.0724,12.78
21-11-2019,1.7723,47.6009,3103.54,198.8159,13.13
22-11-2019,1.7706,47.7154,3110.29,198.8164,12.34
25-11-2019,1.7551,48.1205,3133.6399,199.0012,11.87
26-11-2019,1.7414,48.1646,3140.52,199.1698,11.54
27-11-2019,1.7654,48.2614,3153.6299,198.9794,11.75
28-11-2019,1.7654,48.2614,3153.6299,198.9794,11.75
29-11-2019,1.7758,48.1734,3140.98,199.0928,12.62
30-11-2019,1.7758,48.1734,3140.98,199.0928,12.62
02-12-2019,1.8189,47.9114,3113.8701,198.8891,14.91
03-12-2019,1.7157,47.7968,3093.2,199.6765,15.96
04-12-2019,1.774,47.9908,3112.76,199.3237,14.8
05-12-2019,1.8103,47.9644,3117.4299,199.3099,14.52
06-12-2019,1.8363,48.1849,3145.9099,199.1144,13.62
09-12-2019,1.819,48.0614,3135.96,199.2215,15.86
10-12-2019,1.8416,48.0085,3132.52,199.1626,15.68
11-12-2019,1.7914,48.1584,3141.6299,199.4601,14.99
12-12-2019,1.8922,48.3348,3168.5701,198.9565,13.94
13-12-2019,1.8226,48.3966,3168.8,199.5857,12.63
16-12-2019,1.8713,48.8376,3191.45,199.313,12.14
17-12-2019,1.8801,48.7846,3192.52,199.405,12.29
18-12-2019,1.9169,48.9258,3191.1399,199.3485,12.58
19-12-2019,1.9204,49.1816,3205.3701,199.5542,12.5
20-12-2019,1.9171,49.3753,3221.22,199.5423,12.51
23-12-2019,1.9294,49.4736,3224.01,199.436,12.61
24-12-2019,1.8996,49.5361,3223.3799,199.6585,12.67
25-12-2019,1.8996,49.5361,3223.3799,199.6585,12.67
26-12-2019,1.8944,49.7505,3239.9099,199.7655,12.65
27-12-2019,1.8752,49.6522,3240.02,200.1652,13.43
30-12-2019,1.8788,49.4914,3221.29,200.1997,14.82
31-12-2019,1.9175,49.5808,3230.78,200.2312,13.78
01-01-2020,1.9175,49.5808,3230.78,200.2312,13.78
02-01-2020,1.8771,50.0096,3257.8501,200.3144,12.47
03-01-2020,1.7881,49.9381,3234.8501,200.74,14.02
06-01-2020,1.809,50.1257,3246.28,200.6359,13.85
07-01-2020,1.8177,50.4294,3237.1799,200.631,13.79
08-01-2020,1.8738,50.6171,3253.05,200.422,13.45
09-01-2020,1.8545,50.8047,3274.7,200.5724,12.54
10-01-2020,1.8196,50.6975,3265.3501,200.7346,12.56
13-01-2020,1.8459,51.0459,3288.1299,200.7052,12.32
14-01-2020,1.8109,51.1799,3283.1499,200.8186,12.39
15-01-2020,1.783,51.2156,3289.29,200.97,12.42
16-01-2020,1.8074,51.4121,3316.8101,200.9247,12.32
17-01-2020,1.8215,51.4747,3329.6201,200.9878,12.1
20-01-2020,1.8215,51.4747,3329.6201,200.9878,12.1
21-01-2020,1.7743,51.4568,3320.79,201.4193,12.85
22-01-2020,1.7691,51.6801,3321.75,201.5106,12.91
23-01-2020,1.7325,51.7069,3325.54,201.5894,12.98
24-01-2020,1.6839,51.5104,3295.47,201.8922,14.56
27-01-2020,1.608,50.9833,3243.6299,202.1426,18.23
28-01-2020,1.6562,51.4211,3276.24,201.9948,16.28
29-01-2020,1.5839,51.3675,3273.3999,202.3503,16.39
30-01-2020,1.5856,51.6265,3283.6599,202.4779,15.49
31-01-2020,1.5068,51.1352,3225.52,202.7824,18.84
03-02-2020,1.5272,51.8298,3248.9199,202.7467,17.97
04-02-2020,1.5991,52.8229,3297.5901,202.3608,16.05
05-02-2020,1.6508,52.3666,3334.6899,202.248,15.15
06-02-2020,1.6422,52.3666,3345.78,202.3092,14.96
07-02-2020,1.5834,52.1877,3327.71,202.6982,15.47
10-02-2020,1.5696,52.5008,3352.0901,202.9502,15.04
11-02-2020,1.6006,52.8319,3357.75,202.7382,15.18
12-02-2020,1.6333,53.0734,3379.45,202.6211,13.74
13-02-2020,1.6173,53.2703,3373.9399,202.6372,14.15
14-02-2020,1.5848,53.4045,3380.1599,202.8298,13.68
17-02-2020,1.5848,53.4045,3380.1599,202.8298,13.68
18-02-2020,1.561,53.6013,3370.29,202.9945,14.83
19-02-2020,1.5661,54.0218,3386.1499,202.9091,14.38
20-02-2020,1.5152,53.9055,3373.23,203.0898,15.56
21-02-2020,1.4713,53.4939,3337.75,203.3715,17.08
24-02-2020,1.3705,52.2772,3225.8899,203.724,25.03
25-02-2020,1.3521,51.2572,3128.21,203.9746,27.85
26-02-2020,1.3371,50.9977,3116.3899,204.0345,27.56
27-02-2020,1.2607,49.5573,2978.76,203.7149,39.16
28-02-2020,1.1486,49.3515,2954.22,204.4547,40.11
29-02-2020,1.1486,49.3515,2954.22,204.4547,40.11
02-03-2020,1.1632,50.3952,3090.23,204.5034,33.42
03-03-2020,0.999,49.7769,3003.3701,205.1694,36.82
04-03-2020,1.0522,50.8163,3130.1201,205.6969,31.99
05-03-2020,0.912,50.0368,3023.9399,205.7257,39.62
06-03-2020,0.7623,49.1765,2972.3701,205.3213,41.94
09-03-2020,0.5407,46.2284,2746.5601,203.6508,54.46
10-03-2020,0.803,47.2679,2882.23,201.0408,47.3
11-03-2020,0.8695,44.741,2741.3799,199.5361,53.9
12-03-2020,0.8042,40.6549,2480.6399,197.0378,75.47
13-03-2020,0.9603,42.8413,2711.02,195.5051,57.83
16-03-2020,0.7182,39.1674,2386.1299,194.275,82.69
17-03-2020,1.0784,39.5168,2529.1899,192.0384,75.91
18-03-2020,1.1915,37.0168,2398.1001,188.1145,76.45
19-03-2020,1.1404,36.8555,2409.3899,184.261,72
20-03-2020,0.8454,37.6351,2304.9199,182.4464,66.04
23-03-2020,0.7863,36.7032,2237.3999,180.1954,61.59
24-03-2020,0.8466,38.9702,2447.3301,180.1855,61.67
25-03-2020,0.8673,40.7355,2475.5601,182.3769,63.95
26-03-2020,0.8447,42.8323,2630.0701,184.3755,61
27-03-2020,0.6746,42.2588,2541.47,185.5509,65.54
30-03-2020,0.7264,43.0832,2626.6499,186.7566,57.08
31-03-2020,0.6695,42.8861,2584.5901,188.2142,53.54
01-04-2020,0.5832,40.8197,2470.5,188.1475,57.06
02-04-2020,0.597,40.7568,2526.8999,188.1901,50.91
03-04-2020,0.5948,40.649,2488.6499,188.0457,46.8
06-04-2020,0.6698,42.0774,2663.6799,188.1276,45.24
07-04-2020,0.7122,43.2721,2659.4099,188.9263,46.7
08-04-2020,0.7722,43.9998,2749.98,189.9844,43.35
09-04-2020,0.7191,44.97,2789.8201,192.2629,41.67
10-04-2020,0.7191,44.97,2789.8201,192.2629,41.67
13-04-2020,0.7713,45.2125,2761.6299,194.3125,41.17
14-04-2020,0.752,46.1018,2846.0601,195.8493,37.76
15-04-2020,0.6316,45.7156,2783.3601,196.3867,40.84
16-04-2020,0.6267,45.9491,2799.55,196.6171,40.11
17-04-2020,0.6417,46.533,2874.5601,196.9338,38.15
20-04-2020,0.6053,46.7307,2823.1599,196.8447,43.83
21-04-2020,0.5691,45.6886,2736.5601,196.5124,45.41
22-04-2020,0.619,46.5061,2799.3101,196.5275,41.98
23-04-2020,0.6015,46.4881,2797.8,196.7156,41.38
24-04-2020,0.6008,46.8295,2836.74,196.7572,35.93
27-04-2020,0.6605,47.5122,2878.48,196.684,33.29
28-04-2020,0.6129,47.2158,2863.3899,196.9245,33.57
29-04-2020,0.6269,48.0961,2939.51,197.1555,31.23
30-04-2020,0.6393,47.8176,2912.4299,197.4435,34.15
01-05-2020,0.6118,46.6136,2830.71,197.2467,37.19
04-05-2020,0.6336,47.2164,2842.74,197.3786,35.97
05-05-2020,0.6619,48.0621,2868.4399,197.6102,33.61
06-05-2020,0.703,48.1251,2848.4199,197.5782,34.12
07-05-2020,0.6409,48.296,2881.1899,197.9322,31.44
08-05-2020,0.6831,49.2317,2929.8,197.7266,27.98
11-05-2020,0.7099,49.3667,2930.3201,197.5295,27.57
12-05-2020,0.6651,48.8088,2870.1201,197.9364,33.04
13-05-2020,0.6525,48.1251,2820,198.0618,35.28
14-05-2020,0.6218,48.386,2852.5,198.0547,32.61
15-05-2020,0.6428,48.386,2863.7,198.25,31.89
18-05-2020,0.7257,49.1507,2953.9099,198.5486,29.3
19-05-2020,0.6882,49.1597,2922.9399,199.0976,30.53
20-05-2020,0.6801,49.7805,2971.6101,199.7907,27.99
21-05-2020,0.672,49.7085,2948.51,200.0044,29.53
22-05-2020,0.6591,50.1854,2955.45,200.2283,28.16
25-05-2020,0.6591,50.1854,2955.45,200.2283,28.16
26-05-2020,0.6965,50.6532,2991.77,200.7393,28.01
27-05-2020,0.6819,50.6352,3036.1299,201.14,27.62
28-05-2020,0.69,50.5993,3029.73,201.4402,28.59
29-05-2020,0.6526,51.1211,3044.3101,201.9109,27.51
31-05-2020,0.6526,51.1211,3044.3101,201.9109,27.51
01-06-2020,0.6591,51.7341,3055.73,202.3999,28.23
02-06-2020,0.6852,52.1936,3080.8201,202.8315,26.84
03-06-2020,0.7458,52.8334,3122.8701,203.1591,25.66
04-06-2020,0.8234,52.491,3112.3501,203.4112,25.81
05-06-2020,0.8951,53.4823,3193.9299,203.9058,24.52
08-06-2020,0.8752,54.2572,3232.3899,204.3633,25.81
09-06-2020,0.8253,53.7706,3207.1799,204.4012,27.57
10-06-2020,0.7263,53.9148,3190.1399,204.7194,27.57
11-06-2020,0.669,51.9143,3002.1001,204.1099,40.79
12-06-2020,0.7034,52.473,3041.3101,204.0253,36.09
15-06-2020,0.7215,53.1218,3066.5901,204.1962,34.4
16-06-2020,0.7528,53.7977,3124.74,205.4199,33.67
17-06-2020,0.738,54.104,3113.49,205.6781,33.47
18-06-2020,0.7084,54.1491,3115.3401,205.6462,32.94
19-06-2020,0.6937,54.1311,3097.74,205.779,35.12
22-06-2020,0.7085,54.3654,3117.8601,205.7319,31.77
23-06-2020,0.7118,54.5186,3131.29,205.8573,31.37
24-06-2020,0.679,53.3921,3050.3301,205.7058,33.84
25-06-2020,0.6856,53.8337,3083.76,205.5972,32.22
26-06-2020,0.6413,53.257,3009.05,205.7201,34.73
29-06-2020,0.6234,53.7346,3053.24,205.8629,31.78
30-06-2020,0.6561,54.5186,3100.29,206.0011,30.43
01-07-2020,0.6758,55.0011,3115.8601,206.0541,28.62
02-07-2020,0.6693,55.651,3130.01,206.4869,27.68
03-07-2020,0.6693,55.651,3130.01,206.4869,27.68
06-07-2020,0.6759,56.4996,3179.72,206.7411,27.94
07-07-2020,0.6397,56.3281,3145.3201,206.8423,29.43
08-07-2020,0.6644,56.9058,3169.9399,206.8829,28.08
09-07-2020,0.6135,57.2217,3152.05,206.938,29.26
10-07-2020,0.6447,57.6821,3185.04,206.7993,27.29
13-07-2020,0.6184,56.4905,3155.22,206.9894,32.19
14-07-2020,0.6233,56.8155,3197.52,207.0857,29.52
15-07-2020,0.6299,57.5557,3226.5601,207.2985,27.76
16-07-2020,0.6168,57.0953,3215.5701,207.4038,28
17-07-2020,0.6266,57.321,3224.73,207.4736,25.68
20-07-2020,0.6102,58.3862,3251.8401,207.6901,24.46
21-07-2020,0.6004,58.2959,3257.3,208.0798,24.84
22-07-2020,0.5971,58.3591,3276.02,208.2176,24.32
23-07-2020,0.5774,57.7453,3235.6599,208.2746,26.08
24-07-2020,0.5888,57.2127,3215.6299,208.1968,25.84
27-07-2020,0.6151,58.0432,3239.4099,208.1883,24.74
28-07-2020,0.579,57.646,3218.4399,208.3298,25.44
29-07-2020,0.5741,58.4945,3258.4399,208.5112,24.1
30-07-2020,0.5462,58.657,3246.22,208.6563,24.76
31-07-2020,0.5282,58.5758,3271.1201,208.8697,24.46
03-08-2020,0.5543,59.2475,3294.6101,208.9938,24.28
04-08-2020,0.5069,59.609,3306.51,209.2408,23.76
05-08-2020,0.5477,60.1601,3327.77,209.2763,22.99
06-08-2020,0.5362,59.8981,3349.1599,209.4613,22.65
07-08-2020,0.564,59.4011,3351.28,209.4469,22.21
10-08-2020,0.5755,59.121,3360.47,209.4951,22.13
11-08-2020,0.6415,58.6602,3333.6899,209.2121,24.03
12-08-2020,0.6747,59.5547,3380.3501,209.2693,22.28
13-08-2020,0.7208,60.0788,3373.4299,209.0583,22.13
14-08-2020,0.7094,59.9885,3372.8501,209.0681,22.05
17-08-2020,0.6882,61.0457,3381.99,209.1403,21.35
18-08-2020,0.6687,61.4342,3389.78,209.1716,21.51
19-08-2020,0.6801,61.2806,3374.8501,209.2429,22.54
20-08-2020,0.6509,61.6872,3385.51,209.3031,22.72
21-08-2020,0.6282,61.6872,3397.1599,209.3282,22.54
24-08-2020,0.6542,61.7414,3431.28,209.3884,22.37
25-08-2020,0.6835,62.0577,3443.6201,209.3051,22.03
26-08-2020,0.6884,62.8709,3478.73,209.3347,23.27
27-08-2020,0.7522,63.0787,3484.55,209.2352,24.47
28-08-2020,0.7211,63.3227,3508.01,209.5556,22.96
31-08-2020,0.7048,63.9913,3500.3101,209.7999,26.41
01-09-2020,0.6689,64.5921,3526.6499,210.0087,26.12
02-09-2020,0.6477,64.4292,3580.8401,210.1882,26.57
03-09-2020,0.6347,62.2212,3455.0601,210.2214,33.6
04-09-2020,0.718,61.5154,3426.96,209.7254,30.75
07-09-2020,0.718,61.5154,3426.96,209.7254,30.75
08-09-2020,0.6788,59.6784,3331.8401,209.8288,31.46
09-09-2020,0.7001,60.6286,3398.96,209.833,28.81
10-09-2020,0.6772,60.4295,3339.1899,209.8843,29.71
11-09-2020,0.6658,60.0856,3340.97,209.9474,26.87
14-09-2020,0.6723,61.6692,3383.54,210.0106,25.85
15-09-2020,0.6789,62.2936,3401.2,210.0335,25.59
16-09-2020,0.6969,62.2846,3385.49,210.0688,26.04
17-09-2020,0.6887,61.6783,3357.01,210.0629,26.46
18-09-2020,0.6937,61.8774,3319.47,210.0047,25.83
21-09-2020,0.6658,61.6692,3281.0601,209.9391,27.78
22-09-2020,0.6708,61.7869,3315.5701,209.9843,26.86
23-09-2020,0.6724,60.3209,3236.9199,209.8153,28.58
24-09-2020,0.6659,60.3028,3246.5901,209.4336,28.51
25-09-2020,0.6544,61.3073,3298.46,209.2138,26.38
28-09-2020,0.6528,62.2303,3351.6001,209.3155,26.19
29-09-2020,0.6495,62.1941,3335.47,209.5039,26.27
30-09-2020,0.684,62.3389,3363,209.4631,26.37
01-10-2020,0.6774,63.588,3380.8,209.5499,26.7
02-10-2020,0.7005,62.8267,3348.4399,209.5429,27.63
05-10-2020,0.7817,63.443,3408.6299,209.5086,27.96
06-10-2020,0.7353,63.2346,3360.95,209.7927,29.48
07-10-2020,0.7868,64.2406,3419.45,209.6864,28.06
08-10-2020,0.7852,64.44,3446.8301,209.8735,26.36
09-10-2020,0.7737,64.9022,3477.1299,209.9364,25
12-10-2020,0.7737,65.2648,3534.22,209.9364,25.07
13-10-2020,0.7272,65.4279,3511.9299,210.2896,26.07
14-10-2020,0.7256,65.4098,3488.6699,210.3131,26.4
15-10-2020,0.7322,65.1288,3483.3401,210.2187,26.97
16-10-2020,0.7456,65.0835,3483.8101,210.3017,27.41
19-10-2020,0.769,64.8207,3426.9199,210.2884,29.18
20-10-2020,0.7857,64.7935,3443.1201,210.2918,29.35
21-10-2020,0.8226,64.4853,3435.5601,210.3127,28.65
22-10-2020,0.8562,64.6666,3453.49,210.1722,28.11
23-10-2020,0.8429,64.9385,3465.3899,210.2831,27.55
26-10-2020,0.801,64.1772,3400.97,210.4023,32.46
27-10-2020,0.7676,64.4309,3390.6799,210.5621,33.35
28-10-2020,0.771,63.1802,3271.03,210.4002,40.28
29-10-2020,0.823,63.4068,3310.1101,210.1384,37.59
30-10-2020,0.8737,62.4551,3269.96,210.0282,38.02
31-10-2020,0.8737,62.4551,3269.96,210.0282,38.02
02-11-2020,0.8434,62.5798,3310.24,210.0819,37.13
03-11-2020,0.8993,63.3598,3369.1599,210.0677,35.55
04-11-2020,0.7629,64.9833,3443.4399,210.7221,29.57
05-11-2020,0.7629,66.5341,3510.45,210.899,27.58
06-11-2020,0.8185,66.7155,3509.4399,210.8098,24.86
09-11-2020,0.9235,66.9332,3550.5,210.7836,25.75
10-11-2020,0.9595,65.1374,3545.53,210.6847,24.8
11-11-2020,0.9595,66.2439,3572.6599,210.6847,23.45
12-11-2020,0.8815,66.1169,3537.01,210.9066,25.35
13-11-2020,0.8963,66.6883,3585.1499,210.9315,23.1
16-11-2020,0.9061,66.906,3626.9099,211.1407,22.45
17-11-2020,0.857,67.1146,3609.53,211.355,22.71
18-11-2020,0.8701,67.2688,3567.79,211.4395,23.84
19-11-2020,0.8293,68.3481,3581.8701,211.6172,23.11
20-11-2020,0.8243,68.729,3557.54,211.6426,23.7
23-11-2020,0.8537,69.645,3577.5901,211.698,22.66
24-11-2020,0.8799,69.9443,3635.4099,211.8704,21.64
25-11-2020,0.8816,70.6426,3629.6499,211.9775,21.25
26-11-2020,0.8816,70.6426,3629.6499,211.9775,21.25
27-11-2020,0.8373,71.2594,3638.3501,212.18,20.84
30-11-2020,0.8389,70.9964,3621.6299,212.4108,20.57
01-12-2020,0.926,71.2278,3662.45,212.3251,20.77
02-12-2020,0.936,71.2005,3669.01,212.4279,21.17
03-12-2020,0.9063,71.5185,3666.72,212.6807,21.28
04-12-2020,0.9659,72.3905,3699.1201,212.5626,20.79
07-12-2020,0.9228,73.0537,3691.96,212.8454,21.3
08-12-2020,0.9179,73.6987,3702.25,212.7163,20.68
09-12-2020,0.9361,72.2725,3672.8201,212.4796,22.27
10-12-2020,0.9063,73.4625,3668.1001,212.6608,22.52
11-12-2020,0.8964,73.0719,3663.46,212.7703,23.31
14-12-2020,0.8931,73.6623,3647.49,212.87,24.72
15-12-2020,0.908,74.1074,3694.6201,212.9047,22.89
16-12-2020,0.9163,74.171,3701.1699,213.0415,22.5
17-12-2020,0.9329,75.4246,3722.48,213.125,21.93
18-12-2020,0.9462,75.5641,3709.4099,213.1588,21.57
21-12-2020,0.9346,75.4815,3694.9199,213.0873,25.16
22-12-2020,0.9164,75.7938,3687.26,213.2788,24.23
23-12-2020,0.943,75.6652,3690.01,213.3112,23.31
24-12-2020,0.9231,75.7846,3703.0601,213.3978,21.53
25-12-2020,0.9231,75.7846,3703.0601,213.3978,21.53
28-12-2020,0.9231,75.1048,3735.3601,213.5884,21.7
29-12-2020,0.9364,74.9395,3727.04,213.7298,23.08
